,publication_year,stemmed_tokens,NoD,NoS,NoUS,t10 stemmed_tokens,t50 stemmed_tokens,t100 stemmed_tokens,t500 stemmed_tokens,NoUS (t1%),t1% of stemmed_tokens,NoUS (t10%),t10% of stemmed_tokens,NoUS (t20%),t20% of stemmed_tokens,NoUS (t25%),t25% of stemmed_tokens
88,1930,NA,1,20,14,"[[('nerv', 3), ('x', 2), ('dissect', 2), ('subsequ', 2), ('exposur', 2), ('dose', 1), ('observ', 1), ('sensori', 1), ('physiolog', 1), ('effect', 1)]]","[[('nerv', 3), ('x', 2), ('dissect', 2), ('subsequ', 2), ('exposur', 2), ('dose', 1), ('observ', 1), ('sensori', 1), ('physiolog', 1), ('effect', 1), ('anesthesia', 1), ('stimul', 1), ('number', 1), ('kymograph', 1)]]","[[('nerv', 3), ('x', 2), ('dissect', 2), ('subsequ', 2), ('exposur', 2), ('dose', 1), ('observ', 1), ('sensori', 1), ('physiolog', 1), ('effect', 1), ('anesthesia', 1), ('stimul', 1), ('number', 1), ('kymograph', 1)]]","[[('nerv', 3), ('x', 2), ('dissect', 2), ('subsequ', 2), ('exposur', 2), ('dose', 1), ('observ', 1), ('sensori', 1), ('physiolog', 1), ('effect', 1), ('anesthesia', 1), ('stimul', 1), ('number', 1), ('kymograph', 1)]]",0,,1,"[[('nerv', 3)]]",3,"[[('nerv', 3), ('x', 2), ('dissect', 2)]]",4,"[[('nerv', 3), ('x', 2), ('dissect', 2), ('subsequ', 2)]]"
89,1931,NA,2,45,24,"[[('import', 7), ('canning', 5), ('particular', 3), ('oper', 3), ('laboratori', 3), ('procedur', 3), ('worker', 2), ('cataphoresi', 2), ('determin', 2), ('chang', 1)]]","[[('import', 7), ('canning', 5), ('particular', 3), ('oper', 3), ('laboratori', 3), ('procedur', 3), ('worker', 2), ('cataphoresi', 2), ('determin', 2), ('chang', 1), ('agenc', 1), ('knowledg', 1), ('principl', 1), ('therein', 1), ('mani', 1), ('relat', 1), ('negat', 1), ('charg', 1), ('common', 1), ('plaqu', 1), ('anti', 1), ('experi', 1), ('paper', 1), ('water', 1)]]","[[('import', 7), ('canning', 5), ('particular', 3), ('oper', 3), ('laboratori', 3), ('procedur', 3), ('worker', 2), ('cataphoresi', 2), ('determin', 2), ('chang', 1), ('agenc', 1), ('knowledg', 1), ('principl', 1), ('therein', 1), ('mani', 1), ('relat', 1), ('negat', 1), ('charg', 1), ('common', 1), ('plaqu', 1), ('anti', 1), ('experi', 1), ('paper', 1), ('water', 1)]]","[[('import', 7), ('canning', 5), ('particular', 3), ('oper', 3), ('laboratori', 3), ('procedur', 3), ('worker', 2), ('cataphoresi', 2), ('determin', 2), ('chang', 1), ('agenc', 1), ('knowledg', 1), ('principl', 1), ('therein', 1), ('mani', 1), ('relat', 1), ('negat', 1), ('charg', 1), ('common', 1), ('plaqu', 1), ('anti', 1), ('experi', 1), ('paper', 1), ('water', 1)]]",0,,2,"[[('import', 7), ('canning', 5)]]",5,"[[('import', 7), ('canning', 5), ('particular', 3), ('oper', 3), ('laboratori', 3)]]",6,"[[('import', 7), ('canning', 5), ('particular', 3), ('oper', 3), ('laboratori', 3), ('procedur', 3)]]"
90,1932,NA,5,110,56,"[[('migrat', 7), ('environment', 6), ('curv', 4), ('condit', 4), ('extern', 4), ('veloc', 3), ('electrophoret', 3), ('cell', 3), ('number', 3), ('sens', 3)]]","[[('migrat', 7), ('environment', 6), ('curv', 4), ('condit', 4), ('extern', 4), ('veloc', 3), ('electrophoret', 3), ('cell', 3), ('number', 3), ('sens', 3), ('chang', 3), ('frequenc', 3), ('wave', 3), ('liquid', 3), ('constitut', 3), ('region', 2), ('activ', 2), ('ident', 2), ('restrict', 2), ('potenti', 2), ('high', 2), ('ultrason', 2), ('varieti', 2), ('result', 2), ('absolut', 2), ('dark', 2), ('field', 2), ('inorgan', 2), ('tissu', 2), ('normal', 1), ('increas', 1), ('sucroclast', 1), ('relationship', 1), ('invertas', 1), ('around', 1), ('ph', 1), ('outer', 1), ('optic', 1), ('nerv', 1), ('prepar', 1), ('studi', 1), ('discharg', 1), ('impuls', 1), ('slow', 1), ('singl', 1), ('fibr', 1), ('vibrat', 1), ('certain', 1), ('radiat', 1), ('organ', 1)]]","[[('migrat', 7), ('environment', 6), ('curv', 4), ('condit', 4), ('extern', 4), ('veloc', 3), ('electrophoret', 3), ('cell', 3), ('number', 3), ('sens', 3), ('chang', 3), ('frequenc', 3), ('wave', 3), ('liquid', 3), ('constitut', 3), ('region', 2), ('activ', 2), ('ident', 2), ('restrict', 2), ('potenti', 2), ('high', 2), ('ultrason', 2), ('varieti', 2), ('result', 2), ('absolut', 2), ('dark', 2), ('field', 2), ('inorgan', 2), ('tissu', 2), ('normal', 1), ('increas', 1), ('sucroclast', 1), ('relationship', 1), ('invertas', 1), ('around', 1), ('ph', 1), ('outer', 1), ('optic', 1), ('nerv', 1), ('prepar', 1), ('studi', 1), ('discharg', 1), ('impuls', 1), ('slow', 1), ('singl', 1), ('fibr', 1), ('vibrat', 1), ('certain', 1), ('radiat', 1), ('organ', 1), ('fluid', 1), ('alcohol', 1), ('petrolatum', 1), ('slide', 1), ('use', 1), ('sever', 1)]]","[[('migrat', 7), ('environment', 6), ('curv', 4), ('condit', 4), ('extern', 4), ('veloc', 3), ('electrophoret', 3), ('cell', 3), ('number', 3), ('sens', 3), ('chang', 3), ('frequenc', 3), ('wave', 3), ('liquid', 3), ('constitut', 3), ('region', 2), ('activ', 2), ('ident', 2), ('restrict', 2), ('potenti', 2), ('high', 2), ('ultrason', 2), ('varieti', 2), ('result', 2), ('absolut', 2), ('dark', 2), ('field', 2), ('inorgan', 2), ('tissu', 2), ('normal', 1), ('increas', 1), ('sucroclast', 1), ('relationship', 1), ('invertas', 1), ('around', 1), ('ph', 1), ('outer', 1), ('optic', 1), ('nerv', 1), ('prepar', 1), ('studi', 1), ('discharg', 1), ('impuls', 1), ('slow', 1), ('singl', 1), ('fibr', 1), ('vibrat', 1), ('certain', 1), ('radiat', 1), ('organ', 1), ('fluid', 1), ('alcohol', 1), ('petrolatum', 1), ('slide', 1), ('use', 1), ('sever', 1)]]",1,"[[('migrat', 7)]]",6,"[[('migrat', 7), ('environment', 6), ('curv', 4), ('condit', 4), ('extern', 4), ('veloc', 3)]]",11,"[[('migrat', 7), ('environment', 6), ('curv', 4), ('condit', 4), ('extern', 4), ('veloc', 3), ('electrophoret', 3), ('cell', 3), ('number', 3), ('sens', 3), ('chang', 3)]]",14,"[[('migrat', 7), ('environment', 6), ('curv', 4), ('condit', 4), ('extern', 4), ('veloc', 3), ('electrophoret', 3), ('cell', 3), ('number', 3), ('sens', 3), ('chang', 3), ('frequenc', 3), ('wave', 3), ('liquid', 3)]]"
91,1933,NA,2,46,17,"[[('type', 6), ('pure', 6), ('cell', 5), ('phosphoresc', 5), ('cultur', 4), ('molecul', 3), ('abnorm', 2), ('major', 2), ('temperatur', 2), ('emiss', 2)]]","[[('type', 6), ('pure', 6), ('cell', 5), ('phosphoresc', 5), ('cultur', 4), ('molecul', 3), ('abnorm', 2), ('major', 2), ('temperatur', 2), ('emiss', 2), ('room', 2), ('band', 2), ('bacteria', 1), ('period', 1), ('low', 1), ('dye', 1), ('durat', 1)]]","[[('type', 6), ('pure', 6), ('cell', 5), ('phosphoresc', 5), ('cultur', 4), ('molecul', 3), ('abnorm', 2), ('major', 2), ('temperatur', 2), ('emiss', 2), ('room', 2), ('band', 2), ('bacteria', 1), ('period', 1), ('low', 1), ('dye', 1), ('durat', 1)]]","[[('type', 6), ('pure', 6), ('cell', 5), ('phosphoresc', 5), ('cultur', 4), ('molecul', 3), ('abnorm', 2), ('major', 2), ('temperatur', 2), ('emiss', 2), ('room', 2), ('band', 2), ('bacteria', 1), ('period', 1), ('low', 1), ('dye', 1), ('durat', 1)]]",0,,2,"[[('type', 6), ('pure', 6)]]",3,"[[('type', 6), ('pure', 6), ('cell', 5)]]",4,"[[('type', 6), ('pure', 6), ('cell', 5), ('phosphoresc', 5)]]"
92,1934,NA,2,25,16,"[[('fruit', 3), ('product', 3), ('various', 3), ('death', 2), ('condit', 2), ('major', 2), ('vsee', 1), ('ref', 1), ('ftran', 1), ('th', 1)]]","[[('fruit', 3), ('product', 3), ('various', 3), ('death', 2), ('condit', 2), ('major', 2), ('vsee', 1), ('ref', 1), ('ftran', 1), ('th', 1), ('edit', 1), ('temperatur', 1), ('dri', 1), ('group', 1), ('withstood', 1), ('investig', 1)]]","[[('fruit', 3), ('product', 3), ('various', 3), ('death', 2), ('condit', 2), ('major', 2), ('vsee', 1), ('ref', 1), ('ftran', 1), ('th', 1), ('edit', 1), ('temperatur', 1), ('dri', 1), ('group', 1), ('withstood', 1), ('investig', 1)]]","[[('fruit', 3), ('product', 3), ('various', 3), ('death', 2), ('condit', 2), ('major', 2), ('vsee', 1), ('ref', 1), ('ftran', 1), ('th', 1), ('edit', 1), ('temperatur', 1), ('dri', 1), ('group', 1), ('withstood', 1), ('investig', 1)]]",0,,2,"[[('fruit', 3), ('product', 3)]]",3,"[[('fruit', 3), ('product', 3), ('various', 3)]]",4,"[[('fruit', 3), ('product', 3), ('various', 3), ('death', 2)]]"
93,1935,NA,1,27,9,"[[('life', 7), ('process', 6), ('various', 5), ('cell', 3), ('insight', 2), ('literatur', 1), ('subject', 1), ('solut', 1), ('dye', 1)]]","[[('life', 7), ('process', 6), ('various', 5), ('cell', 3), ('insight', 2), ('literatur', 1), ('subject', 1), ('solut', 1), ('dye', 1)]]","[[('life', 7), ('process', 6), ('various', 5), ('cell', 3), ('insight', 2), ('literatur', 1), ('subject', 1), ('solut', 1), ('dye', 1)]]","[[('life', 7), ('process', 6), ('various', 5), ('cell', 3), ('insight', 2), ('literatur', 1), ('subject', 1), ('solut', 1), ('dye', 1)]]",0,,1,"[[('life', 7)]]",2,"[[('life', 7), ('process', 6)]]",2,"[[('life', 7), ('process', 6)]]"
94,1936,NA,2,43,28,"[[('slow', 4), ('time', 4), ('geotrop', 3), ('curv', 3), ('relationship', 2), ('progress', 2), ('tension', 2), ('theori', 2), ('larg', 2), ('angl', 1)]]","[[('slow', 4), ('time', 4), ('geotrop', 3), ('curv', 3), ('relationship', 2), ('progress', 2), ('tension', 2), ('theori', 2), ('larg', 2), ('angl', 1), ('excit', 1), ('level', 1), ('back', 1), ('intens', 1), ('group', 1), ('receptor', 1), ('rat', 1), ('race', 1), ('orient', 1), ('static', 1), ('capac', 1), ('logarithm', 1), ('plot', 1), ('approxim', 1), ('cell', 1), ('counter', 1), ('invari', 1), ('frequenc', 1)]]","[[('slow', 4), ('time', 4), ('geotrop', 3), ('curv', 3), ('relationship', 2), ('progress', 2), ('tension', 2), ('theori', 2), ('larg', 2), ('angl', 1), ('excit', 1), ('level', 1), ('back', 1), ('intens', 1), ('group', 1), ('receptor', 1), ('rat', 1), ('race', 1), ('orient', 1), ('static', 1), ('capac', 1), ('logarithm', 1), ('plot', 1), ('approxim', 1), ('cell', 1), ('counter', 1), ('invari', 1), ('frequenc', 1)]]","[[('slow', 4), ('time', 4), ('geotrop', 3), ('curv', 3), ('relationship', 2), ('progress', 2), ('tension', 2), ('theori', 2), ('larg', 2), ('angl', 1), ('excit', 1), ('level', 1), ('back', 1), ('intens', 1), ('group', 1), ('receptor', 1), ('rat', 1), ('race', 1), ('orient', 1), ('static', 1), ('capac', 1), ('logarithm', 1), ('plot', 1), ('approxim', 1), ('cell', 1), ('counter', 1), ('invari', 1), ('frequenc', 1)]]",0,,3,"[[('slow', 4), ('time', 4), ('geotrop', 3)]]",6,"[[('slow', 4), ('time', 4), ('geotrop', 3), ('curv', 3), ('relationship', 2), ('progress', 2)]]",7,"[[('slow', 4), ('time', 4), ('geotrop', 3), ('curv', 3), ('relationship', 2), ('progress', 2), ('tension', 2)]]"
95,1937,NA,3,72,29,"[[('water', 6), ('purpl', 5), ('retin', 5), ('live', 5), ('heavi', 5), ('round', 4), ('window', 4), ('rod', 3), ('visual', 3), ('substanc', 3)]]","[[('water', 6), ('purpl', 5), ('retin', 5), ('live', 5), ('heavi', 5), ('round', 4), ('window', 4), ('rod', 3), ('visual', 3), ('substanc', 3), ('effect', 3), ('cell', 3), ('cone', 2), ('analog', 2), ('various', 2), ('membran', 2), ('solut', 2), ('societi', 2), ('labil', 1), ('pigment', 1), ('chemic', 1), ('electr', 1), ('respons', 1), ('basi', 1), ('phenomena', 1), ('novocain', 1), ('crystal', 1), ('constitu', 1), ('feder', 1)]]","[[('water', 6), ('purpl', 5), ('retin', 5), ('live', 5), ('heavi', 5), ('round', 4), ('window', 4), ('rod', 3), ('visual', 3), ('substanc', 3), ('effect', 3), ('cell', 3), ('cone', 2), ('analog', 2), ('various', 2), ('membran', 2), ('solut', 2), ('societi', 2), ('labil', 1), ('pigment', 1), ('chemic', 1), ('electr', 1), ('respons', 1), ('basi', 1), ('phenomena', 1), ('novocain', 1), ('crystal', 1), ('constitu', 1), ('feder', 1)]]","[[('water', 6), ('purpl', 5), ('retin', 5), ('live', 5), ('heavi', 5), ('round', 4), ('window', 4), ('rod', 3), ('visual', 3), ('substanc', 3), ('effect', 3), ('cell', 3), ('cone', 2), ('analog', 2), ('various', 2), ('membran', 2), ('solut', 2), ('societi', 2), ('labil', 1), ('pigment', 1), ('chemic', 1), ('electr', 1), ('respons', 1), ('basi', 1), ('phenomena', 1), ('novocain', 1), ('crystal', 1), ('constitu', 1), ('feder', 1)]]",0,,3,"[[('water', 6), ('purpl', 5), ('retin', 5)]]",6,"[[('water', 6), ('purpl', 5), ('retin', 5), ('live', 5), ('heavi', 5), ('round', 4)]]",7,"[[('water', 6), ('purpl', 5), ('retin', 5), ('live', 5), ('heavi', 5), ('round', 4), ('window', 4)]]"
96,1938,NA,3,73,28,"[[('singl', 5), ('cell', 5), ('dyne', 5), ('peripher', 4), ('nerv', 4), ('strain', 4), ('tension', 4), ('cubic', 4), ('pressur', 3), ('reaction', 3)]]","[[('singl', 5), ('cell', 5), ('dyne', 5), ('peripher', 4), ('nerv', 4), ('strain', 4), ('tension', 4), ('cubic', 4), ('pressur', 3), ('reaction', 3), ('studi', 3), ('select', 3), ('per', 3), ('valu', 2), ('osmot', 2), ('trunk', 2), ('method', 2), ('coloni', 2), ('cent', 2), ('millimet', 2), ('surfac', 2), ('investig', 1), ('work', 1), ('morpholog', 1), ('virul', 1), ('p', 1), ('tensiomet', 1), ('air', 1)]]","[[('singl', 5), ('cell', 5), ('dyne', 5), ('peripher', 4), ('nerv', 4), ('strain', 4), ('tension', 4), ('cubic', 4), ('pressur', 3), ('reaction', 3), ('studi', 3), ('select', 3), ('per', 3), ('valu', 2), ('osmot', 2), ('trunk', 2), ('method', 2), ('coloni', 2), ('cent', 2), ('millimet', 2), ('surfac', 2), ('investig', 1), ('work', 1), ('morpholog', 1), ('virul', 1), ('p', 1), ('tensiomet', 1), ('air', 1)]]","[[('singl', 5), ('cell', 5), ('dyne', 5), ('peripher', 4), ('nerv', 4), ('strain', 4), ('tension', 4), ('cubic', 4), ('pressur', 3), ('reaction', 3), ('studi', 3), ('select', 3), ('per', 3), ('valu', 2), ('osmot', 2), ('trunk', 2), ('method', 2), ('coloni', 2), ('cent', 2), ('millimet', 2), ('surfac', 2), ('investig', 1), ('work', 1), ('morpholog', 1), ('virul', 1), ('p', 1), ('tensiomet', 1), ('air', 1)]]",0,,3,"[[('singl', 5), ('cell', 5), ('dyne', 5)]]",6,"[[('singl', 5), ('cell', 5), ('dyne', 5), ('peripher', 4), ('nerv', 4), ('strain', 4)]]",7,"[[('singl', 5), ('cell', 5), ('dyne', 5), ('peripher', 4), ('nerv', 4), ('strain', 4), ('tension', 4)]]"
97,1939,NA,1,20,16,"[[('normal', 2), ('bodi', 2), ('convuls', 2), ('cool', 2), ('dose', 1), ('insulin', 1), ('surviv', 1), ('period', 1), ('temperatur', 1), ('inhibit', 1)]]","[[('normal', 2), ('bodi', 2), ('convuls', 2), ('cool', 2), ('dose', 1), ('insulin', 1), ('surviv', 1), ('period', 1), ('temperatur', 1), ('inhibit', 1), ('mainten', 1), ('hypotherm', 1), ('action', 1), ('vital', 1), ('center', 1), ('anim', 1)]]","[[('normal', 2), ('bodi', 2), ('convuls', 2), ('cool', 2), ('dose', 1), ('insulin', 1), ('surviv', 1), ('period', 1), ('temperatur', 1), ('inhibit', 1), ('mainten', 1), ('hypotherm', 1), ('action', 1), ('vital', 1), ('center', 1), ('anim', 1)]]","[[('normal', 2), ('bodi', 2), ('convuls', 2), ('cool', 2), ('dose', 1), ('insulin', 1), ('surviv', 1), ('period', 1), ('temperatur', 1), ('inhibit', 1), ('mainten', 1), ('hypotherm', 1), ('action', 1), ('vital', 1), ('center', 1), ('anim', 1)]]",0,,2,"[[('normal', 2), ('bodi', 2)]]",3,"[[('normal', 2), ('bodi', 2), ('convuls', 2)]]",4,"[[('normal', 2), ('bodi', 2), ('convuls', 2), ('cool', 2)]]"
98,1940,NA,6,129,59,"[[('studi', 9), ('ph', 7), ('oxygen', 7), ('relat', 5), ('chang', 4), ('growth', 4), ('biolog', 4), ('simultan', 3), ('plate', 3), ('natur', 3)]]","[[('studi', 9), ('ph', 7), ('oxygen', 7), ('relat', 5), ('chang', 4), ('growth', 4), ('biolog', 4), ('simultan', 3), ('plate', 3), ('natur', 3), ('wave', 3), ('effect', 3), ('ray', 3), ('reaction', 3), ('cochlea', 3), ('smaller', 3), ('substanc', 3), ('influenc', 3), ('interv', 2), ('within', 2), ('length', 2), ('quantit', 2), ('detail', 2), ('system', 2), ('electr', 2), ('unit', 2), ('separ', 2), ('import', 2), ('routin', 2), ('centrifug', 2), ('measur', 2), ('tension', 2), ('optima', 2), ('environment', 1), ('rang', 1), ('entir', 1), ('count', 1), ('action', 1), ('squar', 1), ('tube', 1), ('experi', 1), ('account', 1), ('similar', 1), ('investig', 1), ('mous', 1), ('age', 1), ('compar', 1), ('normal', 1), ('degener', 1), ('latter', 1)]]","[[('studi', 9), ('ph', 7), ('oxygen', 7), ('relat', 5), ('chang', 4), ('growth', 4), ('biolog', 4), ('simultan', 3), ('plate', 3), ('natur', 3), ('wave', 3), ('effect', 3), ('ray', 3), ('reaction', 3), ('cochlea', 3), ('smaller', 3), ('substanc', 3), ('influenc', 3), ('interv', 2), ('within', 2), ('length', 2), ('quantit', 2), ('detail', 2), ('system', 2), ('electr', 2), ('unit', 2), ('separ', 2), ('import', 2), ('routin', 2), ('centrifug', 2), ('measur', 2), ('tension', 2), ('optima', 2), ('environment', 1), ('rang', 1), ('entir', 1), ('count', 1), ('action', 1), ('squar', 1), ('tube', 1), ('experi', 1), ('account', 1), ('similar', 1), ('investig', 1), ('mous', 1), ('age', 1), ('compar', 1), ('normal', 1), ('degener', 1), ('latter', 1), ('safe', 1), ('intens', 1), ('field', 1), ('oper', 1), ('first', 1), ('consumpt', 1), ('literatur', 1), ('atmospher', 1), ('multipl', 1)]]","[[('studi', 9), ('ph', 7), ('oxygen', 7), ('relat', 5), ('chang', 4), ('growth', 4), ('biolog', 4), ('simultan', 3), ('plate', 3), ('natur', 3), ('wave', 3), ('effect', 3), ('ray', 3), ('reaction', 3), ('cochlea', 3), ('smaller', 3), ('substanc', 3), ('influenc', 3), ('interv', 2), ('within', 2), ('length', 2), ('quantit', 2), ('detail', 2), ('system', 2), ('electr', 2), ('unit', 2), ('separ', 2), ('import', 2), ('routin', 2), ('centrifug', 2), ('measur', 2), ('tension', 2), ('optima', 2), ('environment', 1), ('rang', 1), ('entir', 1), ('count', 1), ('action', 1), ('squar', 1), ('tube', 1), ('experi', 1), ('account', 1), ('similar', 1), ('investig', 1), ('mous', 1), ('age', 1), ('compar', 1), ('normal', 1), ('degener', 1), ('latter', 1), ('safe', 1), ('intens', 1), ('field', 1), ('oper', 1), ('first', 1), ('consumpt', 1), ('literatur', 1), ('atmospher', 1), ('multipl', 1)]]",1,"[[('studi', 9)]]",6,"[[('studi', 9), ('ph', 7), ('oxygen', 7), ('relat', 5), ('chang', 4), ('growth', 4)]]",12,"[[('studi', 9), ('ph', 7), ('oxygen', 7), ('relat', 5), ('chang', 4), ('growth', 4), ('biolog', 4), ('simultan', 3), ('plate', 3), ('natur', 3), ('wave', 3), ('effect', 3)]]",15,"[[('studi', 9), ('ph', 7), ('oxygen', 7), ('relat', 5), ('chang', 4), ('growth', 4), ('biolog', 4), ('simultan', 3), ('plate', 3), ('natur', 3), ('wave', 3), ('effect', 3), ('ray', 3), ('reaction', 3), ('cochlea', 3)]]"
99,1941,NA,7,146,77,"[[('protein', 9), ('high', 5), ('studi', 4), ('chain', 4), ('properti', 4), ('group', 4), ('titrat', 3), ('surfac', 3), ('stain', 3), ('structur', 3)]]","[[('protein', 9), ('high', 5), ('studi', 4), ('chain', 4), ('properti', 4), ('group', 4), ('titrat', 3), ('surfac', 3), ('stain', 3), ('structur', 3), ('angular', 3), ('implement', 3), ('beam', 3), ('present', 3), ('posit', 3), ('seri', 3), ('elast', 3), ('measur', 2), ('rang', 2), ('cell', 2), ('differenti', 2), ('curvatur', 2), ('mehod', 2), ('crystallin', 2), ('stage', 2), ('dispers', 2), ('pectin', 2), ('content', 2), ('cellulos', 2), ('layer', 2), ('micell', 2), ('new', 2), ('mani', 2), ('biolog', 2), ('speed', 2), ('favor', 2), ('method', 2), ('result', 2), ('ordin', 2), ('fibrous', 2), ('ovalbumin', 1), ('curv', 1), ('typic', 1), ('stabil', 1), ('isoelectr', 1), ('point', 1), ('diffus', 1), ('data', 1), ('coincid', 1), ('ph', 1)]]","[[('protein', 9), ('high', 5), ('studi', 4), ('chain', 4), ('properti', 4), ('group', 4), ('titrat', 3), ('surfac', 3), ('stain', 3), ('structur', 3), ('angular', 3), ('implement', 3), ('beam', 3), ('present', 3), ('posit', 3), ('seri', 3), ('elast', 3), ('measur', 2), ('rang', 2), ('cell', 2), ('differenti', 2), ('curvatur', 2), ('mehod', 2), ('crystallin', 2), ('stage', 2), ('dispers', 2), ('pectin', 2), ('content', 2), ('cellulos', 2), ('layer', 2), ('micell', 2), ('new', 2), ('mani', 2), ('biolog', 2), ('speed', 2), ('favor', 2), ('method', 2), ('result', 2), ('ordin', 2), ('fibrous', 2), ('ovalbumin', 1), ('curv', 1), ('typic', 1), ('stabil', 1), ('isoelectr', 1), ('point', 1), ('diffus', 1), ('data', 1), ('coincid', 1), ('ph', 1), ('interv', 1), ('theori', 1), ('electrophoresi', 1), ('degre', 1), ('exist', 1), ('nativ', 1), ('diffract', 1), ('molecul', 1), ('intern', 1), ('certain', 1), ('sounder', 1), ('analysi', 1), ('section', 1), ('polar', 1), ('central', 1), ('electron', 1), ('problem', 1), ('view', 1), ('calcul', 1), ('signific', 1), ('experiment', 1), ('margin', 1), ('total', 1), ('first', 1), ('muscl', 1), ('polypeptid', 1), ('princip', 1)]]","[[('protein', 9), ('high', 5), ('studi', 4), ('chain', 4), ('properti', 4), ('group', 4), ('titrat', 3), ('surfac', 3), ('stain', 3), ('structur', 3), ('angular', 3), ('implement', 3), ('beam', 3), ('present', 3), ('posit', 3), ('seri', 3), ('elast', 3), ('measur', 2), ('rang', 2), ('cell', 2), ('differenti', 2), ('curvatur', 2), ('mehod', 2), ('crystallin', 2), ('stage', 2), ('dispers', 2), ('pectin', 2), ('content', 2), ('cellulos', 2), ('layer', 2), ('micell', 2), ('new', 2), ('mani', 2), ('biolog', 2), ('speed', 2), ('favor', 2), ('method', 2), ('result', 2), ('ordin', 2), ('fibrous', 2), ('ovalbumin', 1), ('curv', 1), ('typic', 1), ('stabil', 1), ('isoelectr', 1), ('point', 1), ('diffus', 1), ('data', 1), ('coincid', 1), ('ph', 1), ('interv', 1), ('theori', 1), ('electrophoresi', 1), ('degre', 1), ('exist', 1), ('nativ', 1), ('diffract', 1), ('molecul', 1), ('intern', 1), ('certain', 1), ('sounder', 1), ('analysi', 1), ('section', 1), ('polar', 1), ('central', 1), ('electron', 1), ('problem', 1), ('view', 1), ('calcul', 1), ('signific', 1), ('experiment', 1), ('margin', 1), ('total', 1), ('first', 1), ('muscl', 1), ('polypeptid', 1), ('princip', 1)]]",1,"[[('protein', 9)]]",8,"[[('protein', 9), ('high', 5), ('studi', 4), ('chain', 4), ('properti', 4), ('group', 4), ('titrat', 3), ('surfac', 3)]]",15,"[[('protein', 9), ('high', 5), ('studi', 4), ('chain', 4), ('properti', 4), ('group', 4), ('titrat', 3), ('surfac', 3), ('stain', 3), ('structur', 3), ('angular', 3), ('implement', 3), ('beam', 3), ('present', 3), ('posit', 3)]]",19,"[[('protein', 9), ('high', 5), ('studi', 4), ('chain', 4), ('properti', 4), ('group', 4), ('titrat', 3), ('surfac', 3), ('stain', 3), ('structur', 3), ('angular', 3), ('implement', 3), ('beam', 3), ('present', 3), ('posit', 3), ('seri', 3), ('elast', 3), ('measur', 2), ('rang', 2)]]"
100,1942,NA,2,41,19,"[[('differenti', 5), ('particular', 4), ('structur', 3), ('quantiti', 3), ('heparin', 3), ('purifi', 3), ('microscop', 2), ('small', 2), ('amount', 2), ('vivid', 2)]]","[[('differenti', 5), ('particular', 4), ('structur', 3), ('quantiti', 3), ('heparin', 3), ('purifi', 3), ('microscop', 2), ('small', 2), ('amount', 2), ('vivid', 2), ('thrombin', 2), ('free', 2), ('proport', 2), ('electron', 1), ('strain', 1), ('fusiform', 1), ('import', 1), ('antithrombin', 1), ('assay', 1)]]","[[('differenti', 5), ('particular', 4), ('structur', 3), ('quantiti', 3), ('heparin', 3), ('purifi', 3), ('microscop', 2), ('small', 2), ('amount', 2), ('vivid', 2), ('thrombin', 2), ('free', 2), ('proport', 2), ('electron', 1), ('strain', 1), ('fusiform', 1), ('import', 1), ('antithrombin', 1), ('assay', 1)]]","[[('differenti', 5), ('particular', 4), ('structur', 3), ('quantiti', 3), ('heparin', 3), ('purifi', 3), ('microscop', 2), ('small', 2), ('amount', 2), ('vivid', 2), ('thrombin', 2), ('free', 2), ('proport', 2), ('electron', 1), ('strain', 1), ('fusiform', 1), ('import', 1), ('antithrombin', 1), ('assay', 1)]]",0,,2,"[[('differenti', 5), ('particular', 4)]]",4,"[[('differenti', 5), ('particular', 4), ('structur', 3), ('quantiti', 3)]]",5,"[[('differenti', 5), ('particular', 4), ('structur', 3), ('quantiti', 3), ('heparin', 3)]]"
