,publication_year,stemmed_tokens,NoD,NoS,NoUS,t10 stemmed_tokens,t50 stemmed_tokens,t100 stemmed_tokens,t500 stemmed_tokens,NoUS (t1%),t1% of stemmed_tokens,NoUS (t10%),t10% of stemmed_tokens,NoUS (t20%),t20% of stemmed_tokens,NoUS (t25%),t25% of stemmed_tokens
124,1956,"['dielectr', 'constant', 'water', 'prospect', 'underground', 'water', 'electromagnet', 'interfer', 'prospect', 'desert', 'desert', 'mean', 'mean', 'electromagnet', 'constant', 'propag', 'averag', 'dielectr', 'water', 'tabl', 'year', 'sunspot', 'fide', 'research', 'equinox', 'year', 'research', 'worker', 'sunspot', 'maximum', 'year', 'sunspot', 'maximum', 'fide', 'research', 'worker', 'bona', 'fide', 'research', 'error', 'variat', 'behaviour', 'region', 'infinit', 'sea', 'group', 'veloc', 'stationari', 'forc', 'shallow', 'water', 'dispers', 'wave', 'angl', 'direct', 'veloc', 'wave', 'generat', 'area', 'wave', 'shallow', 'wave', 'infinit']",3.0,63.0,37.0,"[[('water', 4), ('research', 4), ('wave', 4), ('year', 3), ('sunspot', 3), ('fide', 3), ('dielectr', 2), ('constant', 2), ('prospect', 2), ('electromagnet', 2)]]","[[('water', 4), ('research', 4), ('wave', 4), ('year', 3), ('sunspot', 3), ('fide', 3), ('dielectr', 2), ('constant', 2), ('prospect', 2), ('electromagnet', 2), ('desert', 2), ('mean', 2), ('worker', 2), ('maximum', 2), ('infinit', 2), ('veloc', 2), ('shallow', 2), ('underground', 1), ('interfer', 1), ('propag', 1), ('averag', 1), ('tabl', 1), ('equinox', 1), ('bona', 1), ('error', 1), ('variat', 1), ('behaviour', 1), ('region', 1), ('sea', 1), ('group', 1), ('stationari', 1), ('forc', 1), ('dispers', 1), ('angl', 1), ('direct', 1), ('generat', 1), ('area', 1)]]","[[('water', 4), ('research', 4), ('wave', 4), ('year', 3), ('sunspot', 3), ('fide', 3), ('dielectr', 2), ('constant', 2), ('prospect', 2), ('electromagnet', 2), ('desert', 2), ('mean', 2), ('worker', 2), ('maximum', 2), ('infinit', 2), ('veloc', 2), ('shallow', 2), ('underground', 1), ('interfer', 1), ('propag', 1), ('averag', 1), ('tabl', 1), ('equinox', 1), ('bona', 1), ('error', 1), ('variat', 1), ('behaviour', 1), ('region', 1), ('sea', 1), ('group', 1), ('stationari', 1), ('forc', 1), ('dispers', 1), ('angl', 1), ('direct', 1), ('generat', 1), ('area', 1)]]","[[('water', 4), ('research', 4), ('wave', 4), ('year', 3), ('sunspot', 3), ('fide', 3), ('dielectr', 2), ('constant', 2), ('prospect', 2), ('electromagnet', 2), ('desert', 2), ('mean', 2), ('worker', 2), ('maximum', 2), ('infinit', 2), ('veloc', 2), ('shallow', 2), ('underground', 1), ('interfer', 1), ('propag', 1), ('averag', 1), ('tabl', 1), ('equinox', 1), ('bona', 1), ('error', 1), ('variat', 1), ('behaviour', 1), ('region', 1), ('sea', 1), ('group', 1), ('stationari', 1), ('forc', 1), ('dispers', 1), ('angl', 1), ('direct', 1), ('generat', 1), ('area', 1)]]",0.0,,4.0,"[[('water', 4), ('research', 4), ('wave', 4), ('year', 3)]]",7.0,"[[('water', 4), ('research', 4), ('wave', 4), ('year', 3), ('sunspot', 3), ('fide', 3), ('dielectr', 2)]]",9.0,"[[('water', 4), ('research', 4), ('wave', 4), ('year', 3), ('sunspot', 3), ('fide', 3), ('dielectr', 2), ('constant', 2), ('prospect', 2)]]"
125,1957,"['rotat', 'wave', 'wave', 'veloc', 'rotat', 'wave', 'veloc', 'function', 'pressur', 'km', 'depth', 'pressur', 'rang', 'temperatur', 'rang', 'maximum', 'pressur', 'highest', 'temperatur']",1.0,19.0,11.0,"[[('wave', 3), ('pressur', 3), ('rotat', 2), ('veloc', 2), ('rang', 2), ('temperatur', 2), ('function', 1), ('km', 1), ('depth', 1), ('maximum', 1)]]","[[('wave', 3), ('pressur', 3), ('rotat', 2), ('veloc', 2), ('rang', 2), ('temperatur', 2), ('function', 1), ('km', 1), ('depth', 1), ('maximum', 1), ('highest', 1)]]","[[('wave', 3), ('pressur', 3), ('rotat', 2), ('veloc', 2), ('rang', 2), ('temperatur', 2), ('function', 1), ('km', 1), ('depth', 1), ('maximum', 1), ('highest', 1)]]","[[('wave', 3), ('pressur', 3), ('rotat', 2), ('veloc', 2), ('rang', 2), ('temperatur', 2), ('function', 1), ('km', 1), ('depth', 1), ('maximum', 1), ('highest', 1)]]",0.0,,1.0,"[[('wave', 3)]]",2.0,"[[('wave', 3), ('pressur', 3)]]",3.0,"[[('wave', 3), ('pressur', 3), ('rotat', 2)]]"
126,1958,"['hot', 'spring', 'chemistri', 'hot', 'spring', 'extens', 'rhyolit', 'refract', 'test', 'seismic', 'refract', 'enthalpi', 'discharg', 'high', 'enthalpi', 'heat', 'flow', 'naturaf', 'heat', 'alluvi', 'fan', 'data', 'mo', 'present', 'geograph', 'data', 'geograph', 'pole', 'data', 'mo', 'present', 'geograph', 'pole', 'magnet', 'lava', 'dip', 'toward', 'south', 'mo', 'necessari', 'nearer', 'present', 'effect', 'level', 'greater', 'effect', 'level', 'geometr', 'optic', 'greater', 'effect', 'electron', 'collis', 'collis', 'frequenc', 'basi', 'geometr', 'optic', 'electron', 'collis', 'frequenc', 'effect', 'kind', 'basi', 'geometr']",3.0,65.0,38.0,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2)]]","[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2), ('enthalpi', 2), ('heat', 2), ('pole', 2), ('level', 2), ('greater', 2), ('optic', 2), ('electron', 2), ('frequenc', 2), ('basi', 2), ('chemistri', 1), ('extens', 1), ('rhyolit', 1), ('test', 1), ('seismic', 1), ('discharg', 1), ('high', 1), ('flow', 1), ('naturaf', 1), ('alluvi', 1), ('fan', 1), ('magnet', 1), ('lava', 1), ('dip', 1), ('toward', 1), ('south', 1), ('necessari', 1), ('nearer', 1), ('kind', 1)]]","[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2), ('enthalpi', 2), ('heat', 2), ('pole', 2), ('level', 2), ('greater', 2), ('optic', 2), ('electron', 2), ('frequenc', 2), ('basi', 2), ('chemistri', 1), ('extens', 1), ('rhyolit', 1), ('test', 1), ('seismic', 1), ('discharg', 1), ('high', 1), ('flow', 1), ('naturaf', 1), ('alluvi', 1), ('fan', 1), ('magnet', 1), ('lava', 1), ('dip', 1), ('toward', 1), ('south', 1), ('necessari', 1), ('nearer', 1), ('kind', 1)]]","[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2), ('enthalpi', 2), ('heat', 2), ('pole', 2), ('level', 2), ('greater', 2), ('optic', 2), ('electron', 2), ('frequenc', 2), ('basi', 2), ('chemistri', 1), ('extens', 1), ('rhyolit', 1), ('test', 1), ('seismic', 1), ('discharg', 1), ('high', 1), ('flow', 1), ('naturaf', 1), ('alluvi', 1), ('fan', 1), ('magnet', 1), ('lava', 1), ('dip', 1), ('toward', 1), ('south', 1), ('necessari', 1), ('nearer', 1), ('kind', 1)]]",0.0,,4.0,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3)]]",8.0,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2)]]",10.0,"[[('effect', 4), ('data', 3), ('mo', 3), ('present', 3), ('geograph', 3), ('geometr', 3), ('collis', 3), ('hot', 2), ('spring', 2), ('refract', 2)]]"
127,1959,"['total', 'energi', 'energi', 'loss', 'phenomena', 'ocean', 'total', 'energi', 'loss', 'loss', 'mesh', 'wave', 'phenomena', 'ocean', 'method', 'analysi', 'number', 'cell', 'cell', 'finit', 'energi', 'loss', 'mesh', 'annual', 'compon', 'compon', 'chang', 'chang', 'littl', 'annual', 'incid', 'rang', 'disturb', 'annual', 'variat', 'annual', 'compon', 'chang', 'magnet', 'disturb', 'variat', 'angl', 'compon', 'chang', 'littl']",2.0,45.0,22.0,"[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2)]]","[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2), ('littl', 2), ('disturb', 2), ('variat', 2), ('wave', 1), ('method', 1), ('analysi', 1), ('number', 1), ('finit', 1), ('incid', 1), ('rang', 1), ('magnet', 1), ('angl', 1)]]","[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2), ('littl', 2), ('disturb', 2), ('variat', 2), ('wave', 1), ('method', 1), ('analysi', 1), ('number', 1), ('finit', 1), ('incid', 1), ('rang', 1), ('magnet', 1), ('angl', 1)]]","[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2), ('phenomena', 2), ('ocean', 2), ('mesh', 2), ('cell', 2), ('littl', 2), ('disturb', 2), ('variat', 2), ('wave', 1), ('method', 1), ('analysi', 1), ('number', 1), ('finit', 1), ('incid', 1), ('rang', 1), ('magnet', 1), ('angl', 1)]]",0.0,,2.0,"[[('energi', 4), ('loss', 4)]]",4.0,"[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4)]]",6.0,"[[('energi', 4), ('loss', 4), ('annual', 4), ('compon', 4), ('chang', 4), ('total', 2)]]"
128,1960,,,,,,,,,,,,,,,,
129,1961,"['time', 'seri', 'solar', 'energi', 'period', 'time', 'part', 'solar', 'part', 'solar', 'energi', 'astrogeophys', 'time', 'varianc', 'time', 'manner', 'varieti', 'exist', 'period', 'varieti', 'astrogeophys', 'magnet', 'center', 'core', 'earth', 'gravit', 'field', 'mass', 'movement', 'mass', 'displac', 'intern', 'mass', 'innermost', 'core', 'secular', 'variat', 'period', 'displac']",2.0,39.0,24.0,"[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2)]]","[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('magnet', 1), ('center', 1), ('earth', 1), ('gravit', 1), ('field', 1), ('movement', 1), ('intern', 1), ('innermost', 1), ('secular', 1), ('variat', 1)]]","[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('magnet', 1), ('center', 1), ('earth', 1), ('gravit', 1), ('field', 1), ('movement', 1), ('intern', 1), ('innermost', 1), ('secular', 1), ('variat', 1)]]","[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2), ('astrogeophys', 2), ('varieti', 2), ('core', 2), ('displac', 2), ('seri', 1), ('varianc', 1), ('manner', 1), ('exist', 1), ('magnet', 1), ('center', 1), ('earth', 1), ('gravit', 1), ('field', 1), ('movement', 1), ('intern', 1), ('innermost', 1), ('secular', 1), ('variat', 1)]]",0.0,,2.0,"[[('time', 4), ('solar', 3)]]",5.0,"[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2)]]",6.0,"[[('time', 4), ('solar', 3), ('period', 3), ('mass', 3), ('energi', 2), ('part', 2)]]"
130,1962,"['section', 'thick', 'caus', 'graviti', 'sand', 'section', 'silt', 'section', 'detail', 'gravimet', 'densiti', 'contrast', 'contrast', 'sand', 'section', 'thick', 'silt', 'section', 'thick', 'import', 'caus']",1.0,21.0,11.0,"[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1)]]","[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1), ('import', 1)]]","[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1), ('import', 1)]]","[[('section', 5), ('thick', 3), ('caus', 2), ('sand', 2), ('silt', 2), ('contrast', 2), ('graviti', 1), ('detail', 1), ('gravimet', 1), ('densiti', 1), ('import', 1)]]",0.0,,1.0,"[[('section', 5)]]",2.0,"[[('section', 5), ('thick', 3)]]",3.0,"[[('section', 5), ('thick', 3), ('caus', 2)]]"
131,1963,"['time', 'penetr', 'shock', 'wave', 'shock', 'wave', 'penetr', 'shock', 'point', 'explos', 'geomagnet', 'effect', 'layer', 'ionospher', 'penetr', 'shock', 'work', 'studi', 'effect', 'lower']",1.0,20.0,13.0,"[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1)]]","[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1), ('work', 1), ('studi', 1), ('lower', 1)]]","[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1), ('work', 1), ('studi', 1), ('lower', 1)]]","[[('shock', 4), ('penetr', 3), ('wave', 2), ('effect', 2), ('time', 1), ('point', 1), ('explos', 1), ('geomagnet', 1), ('layer', 1), ('ionospher', 1), ('work', 1), ('studi', 1), ('lower', 1)]]",0.0,,1.0,"[[('shock', 4)]]",3.0,"[[('shock', 4), ('penetr', 3), ('wave', 2)]]",3.0,"[[('shock', 4), ('penetr', 3), ('wave', 2)]]"
132,1964,"['energi', 'input', 'input', 'particl', 'electron', 'temperatur', 'temperatur', 'ion', 'energi', 'input', 'particl', 'electron', 'temperatur', 'ion', 'temperatur', 'ion', 'temperatur', 'escap', 'flux', 'particl', 'origin', 'ion', 'temperatur']",1.0,23.0,9.0,"[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]","[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]","[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]","[[('temperatur', 6), ('ion', 4), ('input', 3), ('particl', 3), ('energi', 2), ('electron', 2), ('escap', 1), ('flux', 1), ('origin', 1)]]",0.0,,1.0,"[[('temperatur', 6)]]",2.0,"[[('temperatur', 6), ('ion', 4)]]",2.0,"[[('temperatur', 6), ('ion', 4)]]"
133,1965,"['alaeomagnet', 'data', 'data', 'present', 'mean', 'age', 'gondwan', 'contin', 'vast', 'mesozo', 'work', 'vast', 'palaoomagnet', 'direct', 'p', 'alaeomagnet', 'data', 'direct', 'contin', 'alaeomagnet', 'data', 'present', 'graviti', 'wave', 'long', 'graviti', 'block', 'layer', 'veloc', 'long', 'rigid', 'bottom', 'acoust', 'puls', 'veloc', 'long', 'graviti', 'long', 'graviti', 'wave', 'treatment', 'compress', 'puls', 'sourc', 'heat', 'flow', 'heat', 'product', 'product', 'relat', 'transfer', 'volatil', 'rate', 'heat', 'relat', 'heat', 'tension', 'fractur', 'radioact', 'energi', 'low', 'densiti', 'heat', 'product', 'relat', 'mark', 'point', 'junction', 'mark', 'point', 'opposit', 'junction', 'mark', 'point', 'later', 'aseism', 'pair', 'later', 'mark', 'point', 'opposit', 'volcan', 'island', 'opposit', 'coast', 'continent', 'junction', 'geophys', 'survey', 'lunar', 'surfac', 'appreci', 'differ', 'applic', 'lunar', 'survey', 'terrestri', 'geophys', 'physic', 'properti', 'applic', 'lunar', 'surfac', 'geophys', 'survey', 'imped', 'reflect', 'valu', 'time', 'time', 'higher', 'shock', 'front', 'magnet', 'field', 'region', 'shock', 'higher', 'solar', 'interplanetari', 'magnet', 'magnitud', 'field', 'interplanetari', 'magnet', 'field', 'influenc', 'interplanetari', 'magnet', 'dipol', 'dipol', 'moment', 'martian', 'magnet', 'dipol', 'magnet', 'dipol', 'moment', 'martian', 'magnet', 'martian', 'magnet', 'dipol', 'moment', 'magnetomet', 'data', 'evid', 'magnetomet', 'magnet', 'effect', 'evid', 'magnetomet', 'data']",7.0,153.0,80.0,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3)]]","[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3), ('magnetomet', 3), ('present', 2), ('contin', 2), ('vast', 2), ('direct', 2), ('wave', 2), ('veloc', 2), ('puls', 2), ('later', 2), ('surfac', 2), ('applic', 2), ('time', 2), ('higher', 2), ('shock', 2), ('evid', 2), ('mean', 1), ('age', 1), ('gondwan', 1), ('mesozo', 1), ('work', 1), ('palaoomagnet', 1), ('p', 1), ('block', 1), ('layer', 1), ('rigid', 1), ('bottom', 1), ('acoust', 1), ('treatment', 1), ('compress', 1), ('sourc', 1)]]","[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3), ('magnetomet', 3), ('present', 2), ('contin', 2), ('vast', 2), ('direct', 2), ('wave', 2), ('veloc', 2), ('puls', 2), ('later', 2), ('surfac', 2), ('applic', 2), ('time', 2), ('higher', 2), ('shock', 2), ('evid', 2), ('mean', 1), ('age', 1), ('gondwan', 1), ('mesozo', 1), ('work', 1), ('palaoomagnet', 1), ('p', 1), ('block', 1), ('layer', 1), ('rigid', 1), ('bottom', 1), ('acoust', 1), ('treatment', 1), ('compress', 1), ('sourc', 1), ('flow', 1), ('transfer', 1), ('volatil', 1), ('rate', 1), ('tension', 1), ('fractur', 1), ('radioact', 1), ('energi', 1), ('low', 1), ('densiti', 1), ('aseism', 1), ('pair', 1), ('volcan', 1), ('island', 1), ('coast', 1), ('continent', 1), ('appreci', 1), ('differ', 1), ('terrestri', 1), ('physic', 1), ('properti', 1), ('imped', 1), ('reflect', 1), ('valu', 1), ('front', 1), ('region', 1), ('solar', 1), ('magnitud', 1), ('influenc', 1), ('effect', 1)]]","[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3), ('magnetomet', 3), ('present', 2), ('contin', 2), ('vast', 2), ('direct', 2), ('wave', 2), ('veloc', 2), ('puls', 2), ('later', 2), ('surfac', 2), ('applic', 2), ('time', 2), ('higher', 2), ('shock', 2), ('evid', 2), ('mean', 1), ('age', 1), ('gondwan', 1), ('mesozo', 1), ('work', 1), ('palaoomagnet', 1), ('p', 1), ('block', 1), ('layer', 1), ('rigid', 1), ('bottom', 1), ('acoust', 1), ('treatment', 1), ('compress', 1), ('sourc', 1), ('flow', 1), ('transfer', 1), ('volatil', 1), ('rate', 1), ('tension', 1), ('fractur', 1), ('radioact', 1), ('energi', 1), ('low', 1), ('densiti', 1), ('aseism', 1), ('pair', 1), ('volcan', 1), ('island', 1), ('coast', 1), ('continent', 1), ('appreci', 1), ('differ', 1), ('terrestri', 1), ('physic', 1), ('properti', 1), ('imped', 1), ('reflect', 1), ('valu', 1), ('front', 1), ('region', 1), ('solar', 1), ('magnitud', 1), ('influenc', 1), ('effect', 1)]]",1.0,"[[('magnet', 9)]]",8.0,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4)]]",16.0,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3)]]",20.0,"[[('magnet', 9), ('data', 6), ('heat', 5), ('dipol', 5), ('graviti', 4), ('long', 4), ('mark', 4), ('point', 4), ('alaeomagnet', 3), ('product', 3), ('relat', 3), ('junction', 3), ('opposit', 3), ('geophys', 3), ('survey', 3), ('lunar', 3), ('field', 3), ('interplanetari', 3), ('moment', 3), ('martian', 3)]]"
134,1966,"['due', 'inerti', 'variat', 'due', 'inerti', 'mode', 'mode', 'core', 'magnet', 'field', 'magnet', 'variat', 'variat', 'due', 'inerti', 'observ', 'secular', 'toroid', 'magnet', 'simpl', 'theoret', 'deep', 'geostroph', 'geostroph', 'contour', 'continent', 'rise', 'rise', 'deep', 'deep', 'geostroph', 'contour', 'circul', 'world', 'thermohalin', 'circul', 'rise', 'deep', 'geostroph', 'rise', 'deep', 'geostroph', 'contour', 'thermohalin', 'circul', 'world', 'seismic', 'refract', 'narrow', 'magnet', 'magnet', 'anomali', 'refract', 'experi', 'result', 'seismic', 'refract', 'seismic', 'refract', 'experi', 'narrow', 'magnet', 'anomali', 'studi', 'island', 'limit', 'granit', 'type', 'centr']",3.0,69.0,32.0,"[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3)]]","[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3), ('seismic', 3), ('mode', 2), ('world', 2), ('thermohalin', 2), ('narrow', 2), ('anomali', 2), ('experi', 2), ('core', 1), ('field', 1), ('observ', 1), ('secular', 1), ('toroid', 1), ('simpl', 1), ('theoret', 1), ('continent', 1), ('result', 1), ('studi', 1), ('island', 1), ('limit', 1), ('granit', 1), ('type', 1), ('centr', 1)]]","[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3), ('seismic', 3), ('mode', 2), ('world', 2), ('thermohalin', 2), ('narrow', 2), ('anomali', 2), ('experi', 2), ('core', 1), ('field', 1), ('observ', 1), ('secular', 1), ('toroid', 1), ('simpl', 1), ('theoret', 1), ('continent', 1), ('result', 1), ('studi', 1), ('island', 1), ('limit', 1), ('granit', 1), ('type', 1), ('centr', 1)]]","[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3), ('contour', 3), ('circul', 3), ('seismic', 3), ('mode', 2), ('world', 2), ('thermohalin', 2), ('narrow', 2), ('anomali', 2), ('experi', 2), ('core', 1), ('field', 1), ('observ', 1), ('secular', 1), ('toroid', 1), ('simpl', 1), ('theoret', 1), ('continent', 1), ('result', 1), ('studi', 1), ('island', 1), ('limit', 1), ('granit', 1), ('type', 1), ('centr', 1)]]",0.0,,3.0,"[[('magnet', 6), ('deep', 5), ('geostroph', 5)]]",6.0,"[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3)]]",8.0,"[[('magnet', 6), ('deep', 5), ('geostroph', 5), ('rise', 4), ('refract', 4), ('due', 3), ('inerti', 3), ('variat', 3)]]"
